"[0] CityNameComparatorJaro","[1] CityLocationComparator","[2] CityPopulationComparator","finalValue","isMatch","label"
"1.0","0.9283686587999948","0.932637055630088","-0.024224454807636256","true","1"
"0.6851851851851851","0.0","0.5961719872693451","-0.915004029023072","false","0"
"0.0","0.0","0.08586843243759934","-1.1401001042157408","false","0"
"1.0","0.9874794188000064","1.0","0.03150775295440547","true","1"
"0.42857142857142855","0.0","0.08561407656991982","-1.028694933526996","false","0"
"0.0","0.6003551679999846","0.0","-0.6449023692160128","false","0"
"1.0","0.9799838352000069","0.9505579982052588","0.02067778973248964","true","1"
"0.736111111111111","0.4519064160000079","0.006120774437743615","-0.577350423254832","false","1"
"0.45","0.0","0.48388539227212757","-0.9864825439109641","false","0"
"0.9166666666666666","0.0","0.5408925318761384","-0.8599045537340619","false","0"
"0.875","0.0","0.0","-0.9204999999999999","false","0"
"0.5619047619047619","0.0","0.3247735426530185","-0.9720255959806842","false","0"
"1.0","0.9934108755999941","0.0","-0.05552168624720488","true","1"
"0.875","0.9993200132000115","0.9035925070956555","6.068171441009351E-5","true","1"
"1.0","0.9772793400000026","0.7280882975766574","-0.0020557897029453154","true","1"
"0.4083333333333334","0.0","0.04660966986480042","-1.0375452437057715","false","0"
"1.0","0.9526387152000056","0.9919713179806514","0.0015726045918247472","true","1"
"0.45555555555555555","0.0","0.6993675628690466","-0.9652137397716033","false","0"
"1.0","0.9824769776000054","0.9306271114289286","0.020933401480266067","true","1"
"1.0","0.964810266400008","0.6642845488660467","-0.01837481826111692","true","1"
"1.0","0.0","0.1655209568688364","-0.8727720719680669","false","0"
"0.0","0.0","0.3169476393046583","-1.1188408171839714","false","0"
"0.7554824561403509","0.0","0.0","-0.9515745614035087","false","0"
"1.0","0.9259109423999967","1.0","-0.020086630268802724","true","1"
"1.0","0.9884499519999767","0.97624243185398","0.030135363506546622","true","1"
"0.0","0.0","0.0","-1.148","false","0"
"0.48148148148148145","0.0","0.5581025038430576","-0.9714693844612533","false","0"
"1.0","0.9552697439999955","1.0","0.004516045471996272","true","1"
"1.0","0.9204617364000028","1.0","-0.0246530648967975","true","1"
"1.0","0.9742382272000147","0.9066080193332314","0.011819572172269699","true","1"
"0.6428571428571429","0.05329376000000864","0.7829879971820044","-0.8641620762363911","false","0"
"0.4920634920634921","0.0","0.9486900059029196","-0.9327840115204233","false","0"
"1.0","0.9534199999999942","0.591394396663851","-0.03462575550693052","true","1"
"0.7443181818181818","0.7999811120000072","0.0","-0.2840931008712667","false","0"
"0.5952380952380952","0.9883341383999988","0.9484471737505336","-0.07775694727384702","true","1"
"0.3948412698412698","0.6000946368000013","0.13410728345632061","-0.5301240941248873","false","0"
"0.7142857142857143","0.0","0.19304273504273506","-0.9445257826617826","false","0"
"0.48333333333333334","0.0","0.0","-1.0223333333333333","false","0"
"0.5555555555555555","0.0","0.2507730422554979","-0.9804844356680498","false","0"
"0.8055555555555557","0.0","0.6663197928667881","-0.8772541346118109","false","0"
"1.0","0.9876939479999912","0.8603445976597828","0.018839231408692744","true","1"
"1.0","0.9838162871999818","1.0","0.02843804867358482","true","1"
"1.0","0.9156695040000105","0.6880570409982174","-0.05736770787615518","true","1"
"1.0","0.0","0.0","-0.8879999999999999","false","0"
"1.0","0.0","0.009963425400428827","-0.8870833648631604","false","0"
"1.0","0.947593236","0.873234088968776","-0.013579332046872575","true","1"
"1.0","0.0","0.0","-0.8879999999999999","false","0"
"0.5619047619047619","0.0","0.520986708654269","-0.9539739847085691","false","0"
"0.6444444444444445","0.0","0.027535492555452068","-0.9779111791293428","false","0"
"0.0","0.0","0.23498199594198177","-1.1263816563733375","false","0"
"0.8571428571428571","0.0","0.19238879263763375","-0.9074430882201947","false","0"
"0.875","0.0","0.0","-0.9204999999999999","false","0"
"0.48148148148148145","0.0","0.4649523019493986","-0.98003920303547","false","0"
"0.4239028944911298","0.0","0.22284959491367118","-1.0172830847002483","false","0"
"1.0","0.9867007943999991","1.0","0.030855265707199347","true","1"
"0.8367521367521368","0.0","0.0","-0.9304444444444444","false","0"
"1.0","0.0","0.0","-0.8879999999999999","false","0"
"0.4226190476190476","0.0","0.7647509856273583","-0.9677619569413306","false","0"
"1.0","0.9893277944000072","0.921021737086685","0.02579069151918109","true","1"
"1.0","0.9934100436000224","1.0","0.03647761653681883","true","1"
"0.4537037037037037","0.23624452440001623","0.0","-0.8320641255898232","false","0"
"1.0","0.9852940547999904","1.0","0.02967641792239209","true","1"
"0.5873015873015873","0.0","0.4897094225748483","-0.9502483204247011","false","0"
"1.0","0.0","0.333327712861326","-0.8573338504167579","false","0"
"1.0","0.9829563743999867","0.9737730994657906","0.025304566898041697","true","1"
"0.888888888888889","0.9769323647999817","0.6396323930807188","-0.03937338702307802","true","1"
"0.0","0.0","0.0","-1.148","false","0"
"1.0","0.9521428448000006","1.0","0.0018957039424004896","true","1"
"0.5416666666666666","0.0","0.05958803070926344","-1.0016845678414144","false","0"
"0.0","0.0","0.9648090129434476","-1.0592375708092028","false","0"
"0.4761904761904762","0.0","0.14577321689057054","-1.0107793402365437","false","0"
"0.4656084656084656","0.0","0.2580409356725146","-1.0032020328599274","false","0"
"1.0","0.9701115255999956","1.0","0.016953458452796416","true","1"
"1.0","0.955133207199989","0.8969502073357107","-0.00507895329152383","true","1"
"0.0","0.0","0.0","-1.148","false","0"
"1.0","0.9999399999999952","0.896114553762278","0.032392258946125574","true","1"
"1.0","0.9948054603999908","0.9803207625607978","0.035836485970785814","true","1"
"0.7555555555555555","0.0","0.5439277030540681","-0.9015142068745812","false","0"
