"[0] CityNameComparatorJaro","[1] CityLocationComparator","[2] CityPopulationComparator","finalValue","isMatch","label"
"1.0","0.9596326868000081","0.7737527481551361","1.5988185419241128","false","1"
"0.5738095238095239","0.5535932930092868","0.0","0.5637014084094054","false","0"
"0.9047619047619048","0.9762713290439904","0.8335119580696784","1.6073261833586903","true","1"
"0.5515873015873015","0.7482967853334648","0.0","0.6499420434603831","false","0"
"0.7962962962962963","0.0","0.0","0.39814814814814814","false","0"
"0.7037037037037037","0.0","0.0","0.35185185185185186","false","0"
"1.0","0.9934447057280077","1.0","1.796722352864004","true","1"
"0.4047619047619047","0.17193329141496438","0.0","0.2883475980884346","false","0"
"1.0","0.571220897727994","0.0","0.785610448863997","false","1"
"1.0","0.9990224041663188","0.7223334788419911","1.5773779851567522","false","1"
"1.0","0.9981800281486449","0.564069186245802","1.450345363070964","false","1"
"0.7579365079365079","0.0","0.0","0.37896825396825395","false","0"
"0.7443181818181818","0.8064067298071752","0.0","0.7753624558126785","false","0"
"1.0","0.954086856623995","0.8923862983082816","1.690952466958623","true","1"
"0.5761904761904763","0.4969141998492827","0.0","0.5365523380198794","false","0"
"0.9629629629629629","0.9312326225640103","0.5791035452131814","1.4103806289340317","false","1"
"0.42857142857142855","0.20705654669472182","0.0","0.31781398763307517","false","0"
"0.9259259259259259","0.9786938868840044","1.0","1.7523099064049652","true","1"
"1.0","0.9994644330652737","0.5395838812829635","1.4313993215590077","false","1"
"0.5166666666666667","0.4719797504545124","0.0","0.49432320856058953","false","0"
"0.44761904761904764","0.34763179153704377","0.0","0.3976254195780457","false","0"
"0.5047619047619047","0.37933843009304574","0.0","0.44205016742747527","false","0"
"0.5166666666666667","0.4724768644336756","0.0","0.4945717655501711","false","0"
"0.5777777777777778","0.5280016254545158","0.0","0.5528897016161468","false","0"
"1.0","0.9338808332484343","0.0","0.9669404166242171","false","1"
"1.0","0.9990357985134649","0.7029066091014151","1.5618431865378644","false","1"
"0.7890211640211641","0.0","0.0","0.39451058201058203","false","0"
"0.8214285714285715","0.9700707239999982","0.4561240648719489","1.260648899611844","false","1"
"0.45634920634920634","0.0753022005309676","0.0","0.265825703440087","false","0"
"0.9583333333333334","0.959443114836001","0.845746074306936","1.6354850835302162","true","1"
"1.0","0.943372184075994","0.7394778052990085","1.5632683362772037","false","1"
"0.8194444444444445","0.0","0.0","0.40972222222222227","false","0"
"0.42857142857142855","0.2071682434086289","0.0","0.3178698359900287","false","0"
"1.0","0.9529072243599959","0.6868149409385975","1.525905564930876","false","1"
"0.48412698412698413","0.9572398126387192","1.0","1.5206833983828516","false","0"
"0.0","0.8357575871999914","0.0","0.4178787935999957","false","0"
"0.3","0.922454665117662","0.0","0.611227332558831","false","0"
"1.0","0.0","0.0","0.5","false","0"
"0.3","0.9217196663503193","0.0","0.6108598331751597","false","0"
"0.5738095238095239","0.5538767135623212","0.0","0.5638431186859225","false","0"
"0.0","0.883020395711998","0.0","0.441510197855999","false","0"
"1.0","0.9646565280000089","0.8050331928212636","1.6263548182570153","true","1"
"1.0","0.999009209001041","0.4929971116145141","1.3939022937921317","false","1"
"0.5515873015873015","0.7499929920067189","0.0","0.6507901467970102","false","0"
"1.0","0.8727162220000225","0.0","0.9363581110000112","false","1"
"1.0","0.0","0.0","0.5","false","0"
"1.0","0.9992000239865476","0.5514357943864653","1.440748647502446","false","1"
"0.8148148148148149","0.0","0.0","0.40740740740740744","false","0"
"0.9333333333333332","0.9710998725160066","0.8585436090785755","1.6390514901875304","true","1"
"1.0","0.4509135450560099","0.9994900543004248","1.5250488159683449","false","1"
"1.0","0.9981600403551728","0.7882937009865925","1.6297149809668605","true","1"
"0.45634920634920634","0.07434976528651957","0.0","0.26534948581786294","false","0"
"0.9629629629629629","0.96062144320801","0.0","0.9617922030854864","false","1"
"0.49523809523809526","0.3125715211886303","0.0","0.4039048082133628","false","0"
"0.5761904761904763","0.49717932916967156","0.0","0.536684902680074","false","0"
"0.49523809523809526","0.3117185556623277","0.0","0.40347832545021145","false","0"
"0.7443181818181818","0.8098560662526395","0.0","0.7770871240354107","false","0"
"1.0","0.9990136076616755","0.2904522004260518","1.2318685641716791","false","1"
"1.0","0.0","0.0","0.5","false","0"
"0.4666666666666666","0.5132033558959905","0.0","0.48993501128132855","false","0"
"0.442002442002442","0.9656647358646422","1.0","1.5038335889335421","false","0"
"1.0","0.9202336351999985","0.9393830317339201","1.7116232429871354","true","1"
"1.0","0.9576074300040045","0.0","0.9788037150020023","false","1"
"0.5777777777777778","0.5285178161103254","0.0","0.5531477969440517","false","0"
"0.4087301587301588","0.34302841585749055","0.0","0.3758792872938247","false","0"
"0.44761904761904764","0.3460920711256858","0.0","0.3968555593723667","false","0"
"1.0","0.999204722482093","0.6690431028844267","1.5348368435485877","false","1"
"0.0","0.0","0.0","0.0","false","0"
"0.5583333333333333","0.0","0.6151663149022367","0.771299718588456","false","0"
"0.4047619047619047","0.17121532427328987","0.0","0.2879886145175973","false","0"
"1.0","0.9990333984067196","0.0","0.9995166992033597","false","1"
"1.0","0.0","0.0","0.5","false","0"
"1.0","0.0","0.0","0.5","false","0"
"1.0","0.0","0.0","0.5","false","0"
"0.8571428571428571","0.9775424082720027","0.9164195200862766","1.650478248776451","true","1"
"1.0","0.9483358826305309","0.844944953357425","1.6501239040012057","true","1"
"1.0","0.9418453964040021","0.9999191259128662","1.7708579989322941","true","1"
"0.0","0.0","0.0","0.0","false","0"
"1.0","0.9724058838926278","0.0","0.9862029419463139","false","1"
"1.0","0.0","0.0","0.5","false","0"
